,timestamp,shippingservice-589dc45c5d-h7pnk&cpu_usage,shippingservice-589dc45c5d-h7pnk&mem_usage,shippingservice-589dc45c5d-h7pnk&mem_usage_rate,shippingservice-589dc45c5d-h7pnk&fs_usage,shippingservice-589dc45c5d-h7pnk&net_receive,shippingservice-589dc45c5d-h7pnk&net_trainsmit,(node)192.168.31.101:9100_network,(node)192.168.31.101:9100_cpu,(node)192.168.31.101:9100_memory
37,1658540631,0.066686007,140.9492188,3.266866288,0.0,2.517089844,16.64777832,0.8486444444444444,0.1023071479121507,0.2239381407104166
38,1658540636,0.066393027,140.7070313,4.483350409,0.003874439,3.696837564,21.76622769,0.8486444444444444,0.1023071479121507,0.2239381407104166
39,1658540641,0.068877728,140.7070313,4.571592565,0.00463445,4.428425809,26.07367047,0.8486444444444444,0.1023071479121507,0.2239381407104166
40,1658540646,0.070825089,140.734375,4.867573367,0.009559602,4.44971238,21.11991262,0.8714,0.103369163444727,0.2239705050741311
41,1658540651,0.067708828,140.734375,4.756901858,0.008606411,4.44971238,21.11991262,0.8714,0.103369163444727,0.2239705050741311
42,1658540656,0.070404465,140.734375,4.748068417,0.008530331,4.331255364,19.68590576,0.8714,0.103369163444727,0.2239705050741311
43,1658540661,0.06083046,140.734375,3.17406678,0.010271101,4.331255364,19.68590576,0.8576444444444444,0.1026138148678087,0.2238840381812053
44,1658540666,0.063916568,140.734375,1.749175273,0.009709717,4.286215422,16.89003557,0.8576444444444444,0.1026138148678087,0.2238840381812053
45,1658540671,0.068506819,140.734375,1.749008913,0.007813214,3.692193589,14.5492643,0.8576444444444444,0.1026138148678087,0.2238840381812053
46,1658540676,0.066915729,141.0117188,1.289178285,0.005433158,3.924639207,14.97738511,0.8851111111111111,0.1045352339740204,0.2239292147039137
47,1658540681,0.069763149,141.2929688,0.012506116,0.004359398,4.55357669,17.37756469,0.8851111111111111,0.1045352339740204,0.2239292147039137
48,1658540686,0.069763149,141.2929688,0.012506116,0.004359398,4.55357669,17.37756469,0.8851111111111111,0.1045352339740204,0.2239292147039137
49,1658540691,0.069637257,141.4609375,0.017191364,0.0,4.602904976,23.50862031,0.8939333333333332,0.1050868065375076,0.2239658295469153
50,1658540696,0.06049213,139.9257813,0.976238121,0.004586193,4.617749909,28.00917159,0.8939333333333332,0.1050868065375076,0.2239658295469153
51,1658540701,0.069615429,138.3867188,2.267581996,0.004586193,4.617749909,28.00917159,0.8939333333333332,0.1050868065375076,0.2239658295469153
52,1658540706,0.063925489,138.2226563,3.502560732,0.009621281,4.810096354,30.28367796,0.9219555555555556,0.105283995305645,0.2239459130153987
53,1658540711,0.063925489,138.2226563,3.502560732,0.009621281,4.715273236,26.3143787,0.9219555555555556,0.105283995305645,0.2239459130153987
54,1658540716,0.072151994,139.9726563,3.134375497,0.010527843,4.627788193,28.1782158,0.9219555555555556,0.105283995305645,0.2239459130153987
55,1658540721,0.069157259,139.9726563,3.030081248,0.009579886,4.627788193,28.1782158,0.8874444444444445,0.1029272364569398,0.2238746264056411
56,1658540726,0.071222489,140.8242188,3.810933758,0.008454167,4.627788193,28.1782158,0.8874444444444445,0.1029272364569398,0.2238746264056411
57,1658540731,0.070094832,141.9179688,3.350289545,0.009474897,4.382988059,23.62614386,0.8874444444444445,0.1029272364569398,0.2238746264056411
58,1658540736,0.060642193,141.9179688,2.443409287,0.011016741,4.235880676,17.46278742,0.8433777777777778,0.100696947848997,0.223846633963479
59,1658540741,0.063711933,141.9570313,0.955830862,0.003886971,4.235880676,17.46278742,0.8433777777777778,0.100696947848997,0.223846633963479
60,1658540746,0.066264287,141.9570313,0.943487202,0.003886971,4.235880676,17.46278742,0.8433777777777778,0.100696947848997,0.223846633963479
61,1658540751,0.059645192,141.9570313,0.681684755,0.0,3.979036145,16.11463583,0.7948444444444445,0.0982132760372397,0.2239344367213235
62,1658540756,0.056111591,141.921875,0.903517734,0.003434301,2.881021121,11.66780207,0.7948444444444445,0.0982132760372397,0.2239344367213235
63,1658540761,0.064616898,143.0820313,0.897845644,0.007735891,4.164731564,19.61941021,0.7948444444444445,0.0982132760372397,0.2239344367213235
64,1658540766,0.064368604,143.0820313,0.742860244,0.0098878,4.164731564,19.61941021,0.8015777777777778,0.0981016239458753,0.2240960763764979
65,1658540771,0.06469979,143.078125,1.008583426,0.008192019,4.29517492,22.08136936,0.8015777777777778,0.0981016239458753,0.2240960763764979
66,1658540776,0.064769993,145.6875,1.030415358,0.008191751,4.29517492,22.08136936,0.8015777777777778,0.0981016239458753,0.2240960763764979
67,1658540781,0.064769993,145.6875,1.030415358,0.008191751,4.24062981,26.43232893,0.8248888888888888,0.1001429805066463,0.2239123949501634
68,1658540786,0.062434449,145.6875,1.01332824,0.009834595,4.24062981,26.43232893,0.8248888888888888,0.1001429805066463,0.2239123949501634
69,1658540791,0.053149085,145.8164063,0.983701373,0.008403899,2.876271899,22.95541399,0.8248888888888888,0.1001429805066463,0.2239123949501634
70,1658540796,0.055885815,145.8164063,0.987523171,0.008403899,3.22261873,25.71959456,0.8328888888888888,0.1035869549828225,0.2240402736555719
71,1658540801,0.058967849,145.8242188,0.752173496,0.003600731,4.237908891,26.18735004,0.8328888888888888,0.1035869549828225,0.2240402736555719
72,1658540806,0.064447027,145.8320313,0.483276872,0.0,4.237908891,26.18735004,0.8328888888888888,0.1035869549828225,0.2240402736555719
73,1658540811,0.064447027,145.8320313,0.483276872,0.0,4.237908891,26.18735004,0.8394444444444444,0.1053018833219061,0.2240629833591914
74,1658540816,0.061233466,145.8320313,0.058874845,0.0,4.100160906,24.45257077,0.8394444444444444,0.1053018833219061,0.2240629833591914
75,1658540821,0.06351192,146.4726563,0.018282566,0.004677418,4.068369079,19.50358882,0.8394444444444444,0.1053018833219061,0.2240629833591914
76,1658540826,0.065324258,147.125,0.029670945,0.007809657,4.068369079,19.50358882,0.8004666666666667,0.1030628846289699,0.2239923039607605
77,1658540831,0.065783807,147.1289063,0.026446798,0.008173423,4.068369079,19.50358882,0.8004666666666667,0.1030628846289699,0.2239923039607605
78,1658540836,0.065836062,147.1289063,0.035325942,0.009474503,4.124022254,19.18024808,0.8004666666666667,0.1030628846289699,0.2239923039607605
79,1658540841,0.06019817,147.2460938,0.034222104,0.008326028,4.018102118,19.44944895,0.801911111111111,0.0999024031457629,0.2239165239871851
80,1658540846,0.059974315,147.4101563,0.031742704,0.008627092,3.880122897,21.47129078,0.801911111111111,0.0999024031457629,0.2239165239871851
81,1658540851,0.065800008,147.4101563,0.03996408,0.009920572,3.880122897,21.47129078,0.801911111111111,0.0999024031457629,0.2239165239871851
82,1658540856,0.066072825,145.7421875,2.043750559,0.0081553,3.880122897,21.47129078,0.7909333333333333,0.0974798715173534,0.2239102697105199
83,1658540861,0.065811338,145.7421875,2.030394642,0.003743212,4.070952949,21.81784764,0.7909333333333333,0.0974798715173534,0.2239102697105199
84,1658540866,0.057741123,144.46875,3.752376151,0.0,4.070952949,21.81784764,0.7909333333333333,0.0974798715173534,0.2239102697105199
85,1658540871,0.059131055,144.46875,3.524135744,0.003703668,4.070952949,21.81784764,0.8268444444444444,0.0971968700032128,0.2239987404008238
86,1658540876,0.056386607,144.46875,3.320267776,0.003703668,3.316330629,20.71423224,0.8268444444444444,0.0971968700032128,0.2239987404008238
87,1658540881,0.064104457,144.765625,2.820060267,0.00775975,4.000465852,24.98742978,0.8268444444444444,0.0971968700032128,0.2239987404008238
88,1658540886,0.063915968,144.765625,3.449920742,0.00755667,4.000465852,24.98742978,0.8123333333333334,0.0972567873302586,0.2239438484968878
89,1658540891,0.064957322,144.765625,4.068229316,0.009946546,4.02702778,24.28200765,0.8123333333333334,0.0972567873302586,0.2239438484968878
90,1658540896,0.064222644,144.46875,5.532047044,0.007854606,4.180423573,23.41889472,0.8123333333333334,0.0972567873302586,0.2239438484968878
91,1658540901,0.063940337,144.46875,5.087797909,0.007864703,4.180423573,23.41889472,0.7912,0.0955231060926535,0.2240025658321822
92,1658540906,0.063280872,145.1171875,3.58871946,0.0069545,3.988135394,23.37579189,0.7912,0.0955231060926535,0.2240025658321822
93,1658540911,0.062657507,145.1171875,3.064918707,0.008354746,3.988135394,23.37579189,0.7912,0.0955231060926535,0.2240025658321822
94,1658540916,0.046234241,145.1171875,4.287760417,0.00484406,3.988135394,23.37579189,0.7561555555555555,0.0963124319276669,0.2241055488731949
95,1658540921,0.045656778,145.0,4.937947042,0.003667083,3.952018482,21.83153414,0.7561555555555555,0.0963124319276669,0.2241055488731949
96,1658540926,0.061714411,145.5351563,4.252914674,0.0,3.748769847,20.53830972,0.7561555555555555,0.0963124319276669,0.2241055488731949
97,1658540931,0.061517008,145.5351563,4.252914674,0.003534988,3.748769847,20.53830972,0.7395777777777778,0.1124102883509958,0.2239559927234223
98,1658540936,0.057951884,145.5351563,3.714278829,0.003534988,3.595694663,19.72012194,0.7395777777777778,0.1124102883509958,0.2239559927234223
99,1658540941,0.060766927,145.6523438,1.159277193,0.007600934,3.680762784,19.70411218,0.7395777777777778,0.1124102883509958,0.2239559927234223
